   1.1789797443001044e+00
   9.0282333387241542e-01
   1.0661864748919780e+00
   9.4993934011501358e-01
   1.0402143280552334e+00
   9.6641043529570059e-01
   1.0288319939733337e+00
   9.7474845036453306e-01
   1.0224603050464884e+00
   9.7977634251669621e-01
   1.0183914838236012e+00
   9.8313670351601834e-01
   1.0155693154585732e+00
   9.8554041890538535e-01
   1.0134973887977807e+00
   9.8734483049420108e-01
   1.0119118157041829e+00
   9.8874910579067465e-01
   1.0106594207631303e+00
   9.8987299925298822e-01
   1.0096452145018397e+00
   9.9079283027156095e-01
   1.0088071702985291e+00
   9.9155953236692229e-01
   1.0081030715978891e+00
   9.9220839506366421e-01
   1.0075031899803140e+00
   9.9276464041129597e-01
   1.0069859864780075e+00
   9.9324677333769040e-01
   1.0065354738225971e+00
   9.9366867778115320e-01
   1.0061395363357739e+00
   9.9404097412194914e-01
   1.0057888250466622e+00
   9.9437192473489677e-01
   1.0054760107035885e+00
   9.9466805391350899e-01
   1.0051952663736721e+00
   9.9493458201186691e-01
   1.0049419013262666e+00
   9.9517573566285811e-01
   1.0047120969969765e+00
   9.9539497346351224e-01
   1.0045027133041364e+00
   9.9559515283145650e-01
   1.0043111443798769e+00
   9.9577865517670616e-01
   1.0041352096084941e+00
   9.9594748105165243e-01
   1.0039730702869565e+00
   9.9610332335641871e-01
   1.0038231651439600e+00
   9.9624762428528690e-01
   1.0036841599201276e+00
   9.9638162007651188e-01
   1.0035549075577153e+00
   9.9650637650792018e-01
   1.0034344164836431e+00
   9.9662281729650049e-01
   1.0033218251292886e+00
   9.9673174700355183e-01
   1.0032163813017332e+00
   9.9683386964675835e-01
   1.0031174253619806e+00
   9.9692980392946628e-01
   1.0030243764149862e+00
   9.9702009578334505e-01
   1.0029367209006343e+00
   9.9710522876156149e-01
   1.0028540031124085e+00
   9.9718563270027583e-01
   1.0027758172741841e+00
   9.9726169097596640e-01
   1.0027018008843838e+00
   9.9733374661716689e-01
   1.0026316290971415e+00
   9.9740210747617519e-01
   1.0025650099567485e+00
   9.9746705062519136e-01
   1.0025016803379418e+00
   9.9752882610926452e-01
   1.0024414024730099e+00
   9.9758766016322042e-01
   1.0023839609690843e+00
   9.9764375797980953e-01
   1.0023291602367579e+00
   9.9769730610045348e-01
   1.0022768222653389e+00
   9.9774847448728499e-01
   1.0022267846914235e+00
   9.9779741832497093e-01
   1.0021788991166425e+00
   9.9784427959255451e-01
   1.0021330296378661e+00
   9.9788918843884999e-01
   1.0020890515592118e+00
   9.9793226438944682e-01
   1.0020468502601458e+00
   9.9797361740889712e-01
   1.0020063201980494e+00
   9.9801334883795656e-01
   1.0019673640269740e+00
   9.9805155222269715e-01
   1.0019298918170967e+00
   9.9808831404977238e-01
   1.0018938203617014e+00
   9.9812371439999437e-01
   1.0018590725604464e+00
   9.9815782753062277e-01
   1.0018255768692967e+00
   9.9819072239527151e-01
   1.0017932668088656e+00
   9.9822246310909535e-01
   1.0017620805240524e+00
   9.9825310936585909e-01
   1.0017319603888399e+00
   9.9828271681259750e-01
   1.0017028526509431e+00
   9.9831133738681321e-01
   1.0016747071116920e+00
   9.9833901962051064e-01
   1.0016474768371448e+00
   9.9836580891481042e-01
   1.0016211178969312e+00
   9.9839174778841200e-01
   1.0015955891277679e+00
   9.9841687610276642e-01
   1.0015708519189741e+00
   9.9844123126646378e-01
   1.0015468700176287e+00
   9.9846484842104266e-01
   1.0015236093513087e+00
   9.9848776061016176e-01
   1.0015010378665827e+00
   9.9850999893384451e-01
   1.0014791253816473e+00
   9.9853159268931357e-01
   1.0014578434516885e+00
   9.9855256949975324e-01
   1.0014371652456973e+00
   9.9857295543219293e-01
   1.0014170654336236e+00
   9.9859277510556643e-01
   1.0013975200828682e+00
   9.9861205178989099e-01
   1.0013785065632239e+00
